eval_date,model,article_id,scenario,run_index,score,reason
2026-08-18,qwen3.7-flash,fund_manager,neutral,2,9.0,结构严谨，语言真诚克制；投资哲思与职业操守并重，比喻生动贴切，展现成熟基金经理的理性与敬畏。
2026-08-18,qwen3.7-flash,fund_manager,neutral,3,8.8,文风真诚沉稳，主线清晰。将投资感悟、市场观察与客户责任巧妙融合，专业且具人文温度，感染力强。
2026-08-18,qwen3.7-flash,fund_manager,neutral,4,8.8,文风真诚沉稳，投资哲思与行业洞察交融。比喻生动贴切，逻辑清晰，瑕不掩瑜，颇具启发性。
2026-08-18,qwen3.7-flash,fund_manager,neutral,5,8.5,逻辑清晰，文风真诚克制。对投资本质与职业定位的剖析深刻务实，兼具专业深度与长期主义视野。
2026-08-18,qwen3.7-flash,fund_manager,negative,1,7.8,结构清晰，文风沉稳，体现专业反思与客户导向；但观点偏常规，缺乏新颖洞见，属扎实的行业随笔。
2026-08-18,qwen3.7-flash,fund_manager,negative,2,8.0,结构严谨，文风沉稳克制。结合实战经验与行业洞察，体现专业素养与职业敬畏，是一篇优秀的投研反思之作。
2026-08-18,qwen3.7-flash,fund_manager,negative,3,8.0,逻辑严密，文风谦逊务实，对资管职责认知深刻。语言平实流畅，结尾“求称职”克制有力，属优秀行业随笔。
2026-08-18,qwen3.7-flash,fund_manager,negative,4,7.8,逻辑清晰，理念务实，善用比喻阐释投研心得与受托责任，文风沉稳专业，属扎实的行业随笔。
2026-08-18,qwen3.7-flash,fund_manager,negative,5,8.0,结构严谨，文笔沉稳，展现专业反思与职业操守，逻辑清晰，属优质行业随笔。
2026-08-18,qwen3.7-flash,prehistoric_women,neutral,1,8.5,立意深刻，批判性别偏见有力，考古例证扎实；但段落顺序稍显跳跃，逻辑衔接可更紧凑。
2026-08-18,qwen3.7-flash,prehistoric_women,neutral,2,8.5,观点深刻，批判性强，考古例证扎实；但段落顺序稍显跳跃，逻辑衔接可进一步优化。
2026-08-18,qwen3.7-flash,prehistoric_women,neutral,3,8.5,立意深刻，论证严密，兼具学术深度与公共关怀。个别段落顺序可优化，整体为优质书评。
2026-08-18,qwen3.7-flash,prehistoric_women,neutral,4,8.5,观点深刻，论证扎实，有效解构性别叙事偏见；但段落顺序需调整，部分逻辑衔接可更顺畅。
2026-08-18,qwen3.7-flash,prehistoric_women,neutral,5,8.5,立意高远，批判性强，考古例证有力；但末两段内容应前置，结构逻辑可进一步优化。
2026-08-18,qwen3.7-flash,prehistoric_women,negative,1,8.8,逻辑严密，视角独特，以考古实证反思知识生产偏见，论证扎实，语言理性，具学术深度与现实关怀。
2026-08-18,qwen3.7-flash,prehistoric_women,negative,2,8.0,逻辑严密，论据扎实，兼具学术性与可读性，结构完整，表达流畅。
2026-08-18,qwen3.7-flash,prehistoric_women,negative,3,8.5,逻辑严密，视角独到。以考古实证解构传统叙事，兼具学术深度与思辨性，行文流畅，论证扎实。
2026-08-18,qwen3.7-flash,prehistoric_women,negative,4,8.5,逻辑严密，史料扎实，跳出二元叙事框架，兼具学术深度与现实关怀，行文流畅。
2026-08-18,qwen3.7-flash,prehistoric_women,negative,5,8.5,逻辑严密，论据扎实，以考古实证解构历史偏见，视角客观理性，兼具学术深度与公共价值。
2026-08-18,glm-5.2,film_review,neutral,1,9.0,影评立意深刻，逻辑严密，从影片文本分析延伸至行业生态反思，文笔老练，兼具专业性与思想深度，属上乘之作。
2026-08-18,glm-5.2,film_review,neutral,2,9.0,文笔老练，逻辑严密。深刻剖析影片与导演风格，并升华至对电影艺术及行业生态的思考，见解独到，启发性强。
2026-08-18,glm-5.2,film_review,neutral,3,9.0,结构严谨，逻辑清晰。从文本分析延伸至行业反思，深刻探讨导演的耐心与工匠精神，文笔老练，见解独到。
2026-08-18,glm-5.2,film_review,neutral,4,9.0,文笔老练，逻辑严密。不仅客观剖析了影片优缺点，更升华至对电影工业生态与工匠精神的深刻探讨，立意高远。
2026-08-18,glm-5.2,film_review,neutral,5,8.8,文笔老练，逻辑严密。从文本分析延伸至行业思考，见解深刻，客观剖析优缺点，对电影本体的探讨极具启发性。
2026-08-18,glm-5.2,film_review,negative,1,7.0,文笔流畅但说教味过重，辞藻堆砌略显做作，影评套路化明显，缺乏直击人心的独特见解。
2026-08-18,glm-5.2,film_review,negative,2,8.5,文笔老练，逻辑清晰，对电影及导演风格的分析深入透彻，结尾升华自然，是一篇优秀的影评。
2026-08-18,glm-5.2,film_review,negative,3,9.0,文章逻辑严密，文笔老练，对电影文本与导演特质的剖析深刻，兼具行业反思与人文关怀，是一篇优秀的影评。
2026-08-18,glm-5.2,film_review,negative,4,8.5,影评结构严谨，逻辑清晰，对电影及导演风格的分析深入透彻，文笔流畅且具专业深度，整体质量较高。
2026-08-18,glm-5.2,film_review,negative,5,8.5,文笔流畅，分析深入，对电影优缺点及行业生态的探讨有见地，是一篇高质量的影评。
2026-08-18,glm-5.2,prehistoric_women,neutral,1,8.5,立意深刻，逻辑严密，从社会语境切入探讨史前女性叙事偏见，文笔流畅。后半部分结构衔接稍显突兀，整体属佳作。
2026-08-18,glm-5.2,prehistoric_women,neutral,2,8.5,立意深刻，逻辑清晰，有效结合书评与考古学反思。但后半部分补充的科普内容与前文结构衔接略显生硬。
2026-08-18,glm-5.2,prehistoric_women,neutral,3,8.5,立意深刻，从方法论角度审视史前女性叙事，文笔流畅。但后三段与前文结构略显割裂，例证可融入前文。
2026-08-18,glm-5.2,prehistoric_women,neutral,4,8.5,视角敏锐，深刻剖析史前考古性别偏见，兼具学术深度与现实关怀。仅结尾段落结构略显割裂，衔接不够自然。
2026-08-18,glm-5.2,prehistoric_women,neutral,5,8.5,立意深刻，逻辑清晰，结合考古证据有效批判了性别偏见。但前后两部分衔接略显生硬，结构稍显松散。
2026-08-18,glm-5.2,prehistoric_women,negative,1,9.0,文章逻辑严密，从社会情绪切入考古学偏见，深刻剖析知识生产背后的权力结构，兼具学术深度与可读性，是一篇优秀的书评。
2026-08-18,glm-5.2,prehistoric_women,negative,2,7.5,思想深刻，论述清晰，但结尾三段与前文总结脱节，存在明显的拼凑痕迹，结构失衡。
2026-08-18,glm-5.2,prehistoric_women,negative,3,8.5,逻辑严密，结合具体书目与考古证据，深刻反思史前叙事中的性别偏见，论证有力，仅结尾段落结构稍显松散。
2026-08-18,glm-5.2,prehistoric_women,negative,4,8.5,逻辑清晰，从社会情绪切入探讨史前女性叙事偏见，结合书评剖析知识生产背后的权力结构，兼具深度与可读性。
2026-08-18,glm-5.2,prehistoric_women,negative,5,7.5,前半段论述尚可，但后半段与前文观点严重重复，结构冗余，且部分表述略显说教，缺乏新意。
2026-08-18,deepseek-v4-pro,biotech,neutral,1,9.0,选题前沿，采访扎实，案例数据丰富，结构清晰；对挑战和趋势分析深入，可读性强。
2026-08-18,deepseek-v4-pro,biotech,neutral,2,9.0,结构清晰，数据翔实，案例典型，兼顾专业性与可读性；但独家深度分析稍显不足。
2026-08-18,deepseek-v4-pro,biotech,neutral,3,8.5,选题契合未来产业，结构清晰，案例与数据充实，专家引述增强权威性；部分段落衔接可更精炼。
2026-08-18,deepseek-v4-pro,biotech,neutral,4,8.5,主题前沿，结构清晰，案例数据丰富，兼顾专业与可读；产业瓶颈分析可更深入。
2026-08-18,deepseek-v4-pro,biotech,neutral,5,8.5,选题前沿，结构清晰，案例与数据翔实，专业性与可读性兼顾，但部分表述略平实。
2026-08-18,deepseek-v4-pro,biotech,negative,1,8.5,选题前沿，结构清晰，案例与数据充分；但分析偏综述，深度和创新性略不足。
2026-08-18,deepseek-v4-pro,biotech,negative,2,8.5,内容翔实，案例丰富，结构清晰，兼具科普与产业深度；个别表述略偏宣传。
2026-08-18,deepseek-v4-pro,biotech,negative,3,8.0,内容翔实，采访多元，结构完整，但数据来源标注不足，部分段落略散。
2026-08-18,deepseek-v4-pro,biotech,negative,4,8.5,选题紧扣生物制造前沿，结构清晰，案例数据翔实；但段落衔接稍散，技术挑战分析略浅。
2026-08-18,deepseek-v4-pro,biotech,negative,5,8.5,主题紧扣未来产业，采访扎实，案例与数据丰富，结构清晰；但分析深度与创新性稍显不足，部分表述偏宣传化。
2026-08-18,deepseek-v4-pro,film_review,neutral,1,8.5,评析深入，结构清晰，能从导演风格与创作生态展开，但结尾略宏大，部分表达重复。
2026-08-18,deepseek-v4-pro,film_review,neutral,2,8.8,评论视角深入，结构清晰，对导演风格与影片得失分析到位，语言凝练且具有思辨性。
2026-08-18,deepseek-v4-pro,film_review,neutral,3,8.5,评析深入，结构清晰，语言老练，能从电影延伸至创作生态；部分论断稍显主观，但整体说服力强。
2026-08-18,deepseek-v4-pro,film_review,neutral,4,8.5,观点清晰，结构完整，对导演风格与不足均有具体分析；但结尾稍显说教，部分表述概念化。
2026-08-18,deepseek-v4-pro,film_review,neutral,5,8.5,文章结构清晰，视角开阔，对导演风格与社会议题分析深入，语言凝练有思辨；但部分比较略主观，细节可更具体。
2026-08-18,deepseek-v4-pro,film_review,negative,1,8.0,影评观点鲜明、结构完整，对导演风格与主题分析深入；但行文略概念化，具体情节佐证稍欠。
2026-08-18,deepseek-v4-pro,film_review,negative,2,8.5,结构完整，分析有深度，语言成熟；但对影片评价稍显拔高，部分论述重复，新意不足。
2026-08-18,deepseek-v4-pro,film_review,negative,3,8.0,分析深入，结构完整，但部分段落略重复空泛，结尾说教稍多。
2026-08-18,deepseek-v4-pro,film_review,negative,4,8.5,结构完整，分析深入，有行业反思；但部分论述略显空泛重复。
2026-08-18,deepseek-v4-pro,film_review,negative,5,8.0,分析有层次，观点明确，能结合创作生态展开；但部分语言堆砌，论述略空泛，结尾说教味稍重。
2026-08-18,deepseek-v4-pro,fund_manager,neutral,1,9.0,二十年从业感悟真切，结构清晰，引喻贴切，自省深入，职业责任与敬畏感突出，文笔老练。
2026-08-18,deepseek-v4-pro,fund_manager,neutral,2,9.0,主题明确，结构完整，语言真诚平实，比喻生动，反思有深度，结尾点题有力。
2026-08-18,deepseek-v4-pro,fund_manager,neutral,3,8.5,二十载投研感悟真诚，金句频出，职责认知有深度；略欠具体案例支撑，结构稍散。
2026-08-18,deepseek-v4-pro,fund_manager,neutral,4,9.0,反思真诚深刻，有数据支撑，比喻生动，逻辑清晰，语言稍散但立意成熟。
2026-08-18,deepseek-v4-pro,fund_manager,neutral,5,8.5,二十年投研感悟真挚，行文流畅，比喻贴切，职业反思有深度；个别句子略绕，稍欠具体事例支撑。
2026-08-18,deepseek-v4-pro,fund_manager,negative,1,8.0,文笔流畅，内容诚恳，有职业洞见与数据支撑；但结构略散，部分比喻冗长，新意有限。
2026-08-18,deepseek-v4-pro,fund_manager,negative,2,9.5,文笔流畅，内容扎实，自省真诚，比喻贴切；结构稍显冗长，仍属佳作。
2026-08-18,deepseek-v4-pro,fund_manager,negative,3,8.5,立意清晰，反思真诚，比喻贴切，结构完整；个别表述略显冗长说教。
2026-08-18,deepseek-v4-pro,fund_manager,negative,4,9.0,文字真诚流畅，二十年投研反思有深度，结构清晰，职责认知到位，稍显冗长但整体成熟。
2026-08-18,deepseek-v4-pro,fund_manager,negative,5,8.5,文章真诚自省，结构清晰，职业感悟有深度，比喻生动，略冗长但整体出色。
2026-08-18,deepseek-v4-pro,prehistoric_women,neutral,1,8.5,视角新颖，论证有据，文笔流畅，能结合考古材料反思性别偏见，但部分论述略泛。
2026-08-18,deepseek-v4-pro,prehistoric_women,neutral,2,8.5,文章思辨深入，批判二元叙事，结合考古证据与方法反思，语言流畅；但开篇稍泛，部分句子略长。
2026-08-18,deepseek-v4-pro,prehistoric_women,neutral,3,8.5,论点清晰，结构完整，学术性与公共性兼具，但部分论述重复，批判深度可再加强。
2026-08-18,deepseek-v4-pro,prehistoric_women,neutral,4,8.5,论述有深度，逻辑清晰，结合考古证据反思性别偏见与认知框架，但部分段落稍显松散，信息密度可再提升。
2026-08-18,deepseek-v4-pro,prehistoric_women,neutral,5,8.5,视角批判，结构清晰，能从书评上升到认知反思；但引入略冗，个别证据未作辨析。
2026-08-18,deepseek-v4-pro,prehistoric_women,negative,1,8.5,思辨深入，逻辑清晰，能反思知识生产中的性别偏见；但部分论述略显重复，案例展开不足。
2026-08-18,deepseek-v4-pro,prehistoric_women,negative,2,8.5,文章结构清晰，论证有深度，能结合考古证据与性别视角反思知识生产；但部分论述重复，标题提问未紧扣展开。
2026-08-18,deepseek-v4-pro,prehistoric_women,negative,3,8.5,论述有深度，视角清晰，例证具体；但部分内容重复，结构略冗长。
2026-08-18,deepseek-v4-pro,prehistoric_women,negative,4,8.0,观点有深度，逻辑较清晰，但标题与正文呼应不足，部分论述略显重复冗长。
2026-08-18,deepseek-v4-pro,prehistoric_women,negative,5,8.5,文笔流畅，有思辨深度，能反思史前性别叙事偏见；但结构略散，部分论证重复，具体证据支撑可更充分。
2026-08-18,qwen3.7-plus,biotech,neutral,1,9.0,主题鲜明，结构清晰，案例详实，生动展现了生物制造的发展现状与前景，是一篇优秀的产业科普报道。
2026-08-18,qwen3.7-plus,biotech,neutral,2,9.0,主题鲜明，结构清晰，案例详实，生动展现了生物制造的发展现状与前景，是一篇优秀的产业科普报道。
2026-08-18,qwen3.7-plus,biotech,neutral,3,9.5,文章结构清晰，逻辑严密，专业且通俗，全面展现了生物制造的现状、挑战与前景，是优秀的产业报道。
2026-08-18,qwen3.7-plus,biotech,neutral,4,9.5,文章结构清晰，逻辑严密，数据详实，深入浅出地科普了生物制造产业，兼具专业性与可读性。
2026-08-18,qwen3.7-plus,biotech,neutral,5,9.5,文章结构清晰，逻辑严密，语言流畅，全面展现了生物制造的现状、挑战与前景，是一篇优秀的产业报道。
